,author_id,name,top_subjects,work_count,ratings_average,ratings_sortable,ratings_count,ratings_count_1,ratings_count_2,ratings_count_3,ratings_count_4,ratings_count_5,want_to_read_count,already_read_count,currently_reading_count,readinglog_count
0,OL14732426A,J.K. Rowling,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OL14534632A,J. K. J.K. Rowling,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,OL23919A,J. K. Rowling,"[""Children's fiction"", 'Fantasy fiction', 'Wizards, fiction', 'Fiction', 'England, fiction', 'Potter, harry (fictitious character), fiction', 'New York Times bestseller', 'Magic, fiction', 'Magic', 'Juvenile fiction']",890.0,4.2262774,4.1924043,3151.0,157.0,76.0,411.0,760.0,1747.0,34729.0,5516.0,2741.0,42986.0
3,OL738926A,Leo Tolstoy,"['Services for', 'Viol', 'Trials (Rape)', 'Services aux Victimes de viol', 'Rape victims', 'Rape', 'Procès (Viol)', 'Canada', 'Wife abuse', 'Sex Offenses']",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,OL12785803A,Leo Tolstoy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,OL14183059A,LEO TOLSTOY,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OL14163185A,Leo Tolstoy,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,OL173132A,Leo Tolstoy Samuels,"['Nutritional Physiological Phenomena', 'Nutrition', 'Hormones', 'Endocrine glands', 'Endocrine Glands']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,OL13633317A,Leo Tolstoy Staff,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,OL14420613A,Leo Leo Tolstoy,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
